query	target	is_main_isoform	HOG	OMA_group	PAM_distance	Alignment_score
CGD-NeC-020213|Q7RZV2|Neurospora	NEUCR03165	True	HOG:A0562172	OmaGroup:1035429	0.049449734348559204	86.62328703235835
CGD-NeC-020214|Q7RZV3|Neurospora	NEUCR06055	True	HOG:A0562287	OmaGroup:947727	81.0	1468.940347106196
CGD-NeC-020215|Q7RZW0|Neurospora	NEUCR03661	True	HOG:A0328805	OmaGroup:195417	79.0	1593.6640505455434
CGD-NeC-020216|Q7RZX5|Neurospora	NEUCR00302	True	HOG:A0328577	OmaGroup:239481	31.65828812097001	97.78703043470159
CGD-NeC-020217|Q7RZZ8|Neurospora	NEUCR02353	True	HOG:A0329491	OmaGroup:198674	0.049449734348559204	4451.838350903243
CGD-NeC-020218|Q7S000|Neurospora	NEUCR01820	True	HOG:A0572703	OmaGroup:949378	0.47569841807547536	4453.562240916304
CGD-NeC-020219|Q7S061|Neurospora	NEUCR05829	True	HOG:A0564574	OmaGroup:1024184	0	0
CGD-NeC-020220|Q7S062|Neurospora	NEUCR04720	True	HOG:A0566112	OmaGroup:929199	0.049449734348559204	5600.565377177671
CGD-NeC-020221|Q7S083|Neurospora	NEUCR06594	True	HOG:A0329549	OmaGroup:802446	12.856696535927576	80.46219074679539
CGD-NeC-020222|Q7S0B1|Neurospora	NEUCR02309	True	HOG:A0368041	OmaGroup:200439	0	0
CGD-NeC-020223|Q7S0B7|Neurospora	NEUCR01714	True	HOG:A0779724	OmaGroup:687828	0.14201663639261977	8601.155840581749
CGD-NeC-020224|Q7S0D0|Neurospora	NEUCR01045	True	HOG:A0563726	OmaGroup:774852	0	0
CGD-NeC-020225|Q7S0E0|Neurospora	NEUCR04814	True	HOG:A0329560	OmaGroup:240276	0	0
CGD-NeC-020226|Q7S0E4|Neurospora	NEUCR04944	True	HOG:A0555145	OmaGroup:811091	0	0
CGD-NeC-020227|Q7S0E7|Neurospora	NEUCR05465	True	HOG:A0558852	OmaGroup:765035	0	0
CGD-NeC-020228|Q7S0G5|Neurospora	NEUCR07237	True	n/a	n/a	0	0
CGD-NeC-020229|Q7S0H1|Neurospora	NEUCR01033	True	HOG:A0584396	OmaGroup:822642	0	0
CGD-NeC-020230|Q7S0I6|Neurospora	NEUCR02992	True	HOG:A0780654	OmaGroup:1030151	0.049449734348559204	3623.454686986748
CGD-NeC-020231|Q7S0J4|Neurospora	NEUCR01461	True	HOG:A0780242	OmaGroup:770084	0	0
CGD-NeC-020232|Q7S0K4|Neurospora	NEUCR01802	True	HOG:A0365034	OmaGroup:633874	0	0
CGD-NeC-020233|Q7S0L0|Neurospora	NEUCR01968	True	HOG:A0584153	OmaGroup:575963	0	0
CGD-NeC-020234|Q7S0L5|Neurospora	NEUCR01963	True	HOG:A0328697	OmaGroup:239756	3.1494088759486667	3848.9088497036137
CGD-NeC-020235|Q7S0P6|Neurospora	NEUCR00494	True	HOG:A0779779	OmaGroup:1042329	90.0	378.6287132273428
CGD-NeC-020236|Q7S0R4|Neurospora	NEUCR01857	True	HOG:A0562287	OmaGroup:947833	0	0
CGD-NeC-020237|Q7S0S3|Neurospora	NEUCR03440	True	HOG:A0358763	OmaGroup:726760	0	0
CGD-NeC-020238|Q7S0S7|Neurospora	NEUCR03444	True	HOG:A0584159	OmaGroup:599122	0	0
CGD-NeC-020239|Q7S0S9|Neurospora	NEUCR03446	True	HOG:A0328796	OmaGroup:239788	1.307423632581189	3997.8030256936327
CGD-NeC-020240|Q7S0T1|Neurospora	NEUCR03448	True	HOG:A0367857	OmaGroup:709978	0	0
CGD-NeC-020241|Q7S0T8|Neurospora	NEUCR04937	True	HOG:A0571406	OmaGroup:829982	0	0
CGD-NeC-020242|Q7S0V8|Neurospora	NEUCR02301	True	HOG:A0787486	OmaGroup:749778	0	0
CGD-NeC-020243|Q7S0Z2|Neurospora	NEUCR00628	True	HOG:A0339879	OmaGroup:235406	0.049449734348559204	6624.611928065307
CGD-NeC-020244|Q7S117|Neurospora	NEUCR02377	True	HOG:A0339552	OmaGroup:962111	0.32026979726632954	6615.6582879424095
CGD-NeC-020245|Q7S118|Neurospora	NEUCR02376	True	HOG:A0570424	OmaGroup:807622	0.13892931821017152	6379.183759460226
CGD-NeC-020246|Q7S146|Neurospora	NEUCR04952	True	HOG:A0342028	OmaGroup:195700	0.08951329550165962	10549.675885215867
CGD-NeC-020247|Q7S156|Neurospora	NEUCR01652	True	HOG:A0562234	OmaGroup:766468	0	0
CGD-NeC-020248|Q7S171|Neurospora	NEUCR01736	True	HOG:A0360239	OmaGroup:973958	0	0
CGD-NeC-020249|Q7S186|Neurospora	NEUCR02283	True	n/a	n/a	0.049449734348559204	2691.2776996651664
CGD-NeC-020250|Q7S187|Neurospora	NEUCR02284	True	HOG:A0785976	OmaGroup:811925	0	0
CGD-NeC-020251|Q7S194|Neurospora	NEUCR02291	True	HOG:A0555072	OmaGroup:810382	0.049449734348559204	5595.115319604985
CGD-NeC-020252|Q7S1B2|Neurospora	NEUCR05200	True	HOG:A0584838	OmaGroup:798340	1.45929441519634	3198.3940763231367
CGD-NeC-020253|Q7S1C2|Neurospora	NEUCR01814	True	HOG:A0354918	OmaGroup:768773	0	0
CGD-NeC-020254|Q7S1G9|Neurospora	NEUCR01994	True	HOG:A0339267	OmaGroup:195438	0	0
CGD-NeC-020255|Q7S1H2|Neurospora	NEUCR01992	True	HOG:A0363073	OmaGroup:971508	0	0
CGD-NeC-020256|Q7S1I6|Neurospora	NEUCR01845	True	HOG:A0355862	OmaGroup:211245	0	0
CGD-NeC-020257|Q7S1L5|Neurospora	NEUCR01683	True	HOG:A0562172	OmaGroup:807387	0	0
CGD-NeC-020258|Q7S1M7|Neurospora	NEUCR01862	True	HOG:A0328689	OmaGroup:239725	0	0
CGD-NeC-020259|Q7S1N9|Neurospora	NEUCR02018	True	HOG:A0342213	OmaGroup:195761	0	0
CGD-NeC-020260|Q7S1P0|Neurospora	NEUCR02017	True	HOG:A0789795	OmaGroup:772237	0.049449734348559204	2616.7492509819567
CGD-NeC-020261|Q7S1P1|Neurospora	NEUCR02016	True	HOG:A0367397	OmaGroup:707720	7.58650526174293	2960.9636089955457
CGD-NeC-020262|Q7S1P2|Neurospora	NEUCR02015	True	HOG:A0328702	OmaGroup:202395	0.049449734348559204	2693.0947911418043
CGD-NeC-020263|Q7S1P4|Neurospora	NEUCR02013	True	HOG:A0562809	OmaGroup:1040701	0	0
CGD-NeC-020264|Q7S1P8|Neurospora	NEUCR02009	True	HOG:A0568368	OmaGroup:1023410	0.049449734348559204	4027.2183357840404
CGD-NeC-020265|Q7S1Q4|Neurospora	NEUCR02003	True	HOG:A0338971	OmaGroup:760408	0.049449734348559204	8318.234900277574
CGD-NeC-020266|Q7S1R6|Neurospora	NEUCR06082	True	HOG:A0584819	OmaGroup:588249	0	0
CGD-NeC-020267|Q7S1U2|Neurospora	NEUCR03516	True	HOG:A0364651	OmaGroup:832125	0	0
CGD-NeC-020268|Q7S1V0|Neurospora	NEUCR03525	True	HOG:A0339234	OmaGroup:764106	0	0
CGD-NeC-020269|Q7S1V2|Neurospora	NEUCR01770	True	HOG:A0338928	OmaGroup:728911	50.0	1549.58442584984
CGD-NeC-020270|Q7S1V6|Neurospora	NEUCR06131	True	HOG:A0329038	OmaGroup:240224	0.049449734348559204	112.3583505009301
CGD-NeC-020271|Q7S1W8|Neurospora	NEUCR07238	True	HOG:A0584281	OmaGroup:598852	0	0
CGD-NeC-020272|Q7S1Y4|Neurospora	NEUCR02371	True	HOG:A0327949	OmaGroup:703896	0.21093805862745824	4229.202630978078
CGD-NeC-020273|Q7S211|Neurospora	NEUCR00911	True	HOG:A0557080	n/a	139.0	98.34039313485846
CGD-NeC-020274|Q7S215|Neurospora	NEUCR04856	True	HOG:A0329889	OmaGroup:820255	118.0	80.88441629521549
CGD-NeC-020275|Q7S222|Neurospora	NEUCR01644	True	HOG:A0354797	OmaGroup:636518	92.0	950.8783594379202
CGD-NeC-020276|Q7S267|Neurospora	NEUCR04917	True	HOG:A0367684	OmaGroup:995998	0.049449734348559204	4131.393667740747
CGD-NeC-020277|Q7S280|Neurospora	NEUCR03451	True	HOG:A0359143	OmaGroup:703907	0.1585133381317014	11614.220979695208
CGD-NeC-020278|Q7S289|Neurospora	NEUCR03460	True	HOG:A0339319	OmaGroup:840966	0	0
CGD-NeC-020279|Q7S2E0|Neurospora	NEUCR03846	True	HOG:A0366449	OmaGroup:810531	136.0	118.06571281934157
CGD-NeC-020280|Q7S2F2|Neurospora	NEUCR01018	True	HOG:A0564683	OmaGroup:807199	0.049449734348559204	87.55663632415235
CGD-NeC-020281|Q7S2F5|Neurospora	NEUCR05084	True	HOG:A0355035	OmaGroup:986418	110.0	82.09153834125027
CGD-NeC-020282|Q7S2F7|Neurospora	NEUCR03797	True	HOG:A0341808	OmaGroup:885957	49.0	87.57623516023159
CGD-NeC-020283|Q7S2I2|Neurospora	NEUCR01702	True	HOG:A0567077	OmaGroup:1042639	0	0
CGD-NeC-020284|Q7S2K7|Neurospora	NEUCR01619	True	HOG:A0567245	OmaGroup:1012492	0	0
CGD-NeC-020285|Q7S2K8|Neurospora	NEUCR01620	True	HOG:A0562244	OmaGroup:950820	0	0
CGD-NeC-020286|Q7S2L7|Neurospora	NEUCR01630	True	HOG:A0562172	OmaGroup:809408	0	0
CGD-NeC-020287|Q7S2N3|Neurospora	NEUCR05504	True	HOG:A0329721	OmaGroup:812063	0	0
CGD-NeC-020288|Q7S2N9|Neurospora	NEUCR05498	True	HOG:A0562172	OmaGroup:807218	0	0
CGD-NeC-020289|Q7S2P4|Neurospora	NEUCR05492	True	HOG:A0365395	OmaGroup:1014696	0	0
CGD-NeC-020290|Q7S2R1|Neurospora	NEUCR00554	True	HOG:A0563258	OmaGroup:933602	0	0
CGD-NeC-020291|Q7S2R2|Neurospora	NEUCR00553	True	HOG:A0367469	OmaGroup:757798	0.049449734348559204	1007.6880032462068
CGD-NeC-020292|Q7S2R5|Neurospora	NEUCR00550	True	HOG:A0574152	OmaGroup:588105	0	0
CGD-NeC-020293|Q7S2T4|Neurospora	NEUCR03532	True	HOG:A0356144	OmaGroup:613099	0.049449734348559204	3369.41915349802
CGD-NeC-020294|Q7S2T5|Neurospora	NEUCR03533	True	HOG:A0779809	OmaGroup:947758	0	0
CGD-NeC-020295|Q7S2T7|Neurospora	NEUCR03535	True	HOG:A0328084	OmaGroup:239693	0	0
CGD-NeC-020296|Q7S2T8|Neurospora	NEUCR03536	True	HOG:A0583301	OmaGroup:197693	0	0
CGD-NeC-020297|Q7S2Y4|Neurospora	NEUCR05879	True	HOG:A0568990	OmaGroup:1007255	0	0
CGD-NeC-020298|Q7S2Z1|Neurospora	NEUCR05872	True	HOG:A0362498	OmaGroup:1010067	0.24602099465154148	9673.237471250352
CGD-NeC-020299|Q7S2Z4|Neurospora	NEUCR05869	True	n/a	n/a	0	0
CGD-NeC-020300|Q7S302|Neurospora	NEUCR02347	True	HOG:A0563356	OmaGroup:1043066	0	0
CGD-NeC-020301|Q7S307|Neurospora	NEUCR02341	True	HOG:A0339555	OmaGroup:626282	0.13006425291672025	6829.924076045398
CGD-NeC-020302|Q7S336|Neurospora	NEUCR00600	True	HOG:A0327769	OmaGroup:239534	0	0
CGD-NeC-020303|Q7S345|Neurospora	NEUCR00609	True	HOG:A0339618	OmaGroup:634026	0	0
CGD-NeC-020304|Q7S346|Neurospora	NEUCR00610	True	HOG:A0564273	OmaGroup:817486	0	0
CGD-NeC-020305|Q7S350|Neurospora	NEUCR00614	True	HOG:A0366470	OmaGroup:225628	0	0
CGD-NeC-020306|Q7S384|Neurospora	NEUCR04696	True	HOG:A0339408	OmaGroup:605532	0.23544069667739675	9372.860631195828
CGD-NeC-020307|Q7S391|Neurospora	NEUCR04688	True	n/a	n/a	0	0
CGD-NeC-020308|Q7S394|Neurospora	NEUCR01023	True	HOG:A0554982	OmaGroup:951957	0.11151690954645034	11002.137967751827
CGD-NeC-020309|Q7S3A4|Neurospora	NEUCR01005	True	HOG:A0355133	OmaGroup:671165	1.3661769908848374	5984.458496338222
CGD-NeC-020310|Q7S3A7|Neurospora	NEUCR00991	True	HOG:A0328614	OmaGroup:239484	0.0935358682871663	9923.911057239398
CGD-NeC-020311|Q7S3C7|Neurospora	NEUCR01053	True	HOG:A0365716	OmaGroup:947311	0	0
CGD-NeC-020312|Q7S3C8|Neurospora	NEUCR01054	True	HOG:A0327808	OmaGroup:239590	0.049449734348559204	7097.420654494315
CGD-NeC-020313|Q7S3D0|Neurospora	NEUCR01056	True	HOG:A0562212	OmaGroup:1039347	0	0
CGD-NeC-020314|Q7S3D8|Neurospora	NEUCR01064	True	HOG:A0370238	OmaGroup:957990	0	0
CGD-NeC-020315|Q7S3G1|Neurospora	NEUCR01087	True	HOG:A0779744	OmaGroup:1042828	0	0
CGD-NeC-020316|Q7S3G3|Neurospora	NEUCR01089	True	HOG:A0328631	OmaGroup:239649	0.9402353217755008	852.568518080283
CGD-NeC-020317|Q7S3L5|Neurospora	NEUCR05240	True	HOG:A0780176	OmaGroup:1038329	0	0
CGD-NeC-020318|Q7S3Q4|Neurospora	NEUCR04801	True	HOG:A0562498	OmaGroup:825686	0	0
CGD-NeC-020319|Q7S3T6|Neurospora	NEUCR04770	True	HOG:A0357403	OmaGroup:778080	0	0
CGD-NeC-020320|Q7S3U0|Neurospora	NEUCR04766	True	HOG:A0339559	OmaGroup:854572	0	0
CGD-NeC-020321|Q7S3V9|Neurospora	NEUCR04746	True	HOG:A0781387	OmaGroup:616333	0	0
CGD-NeC-020322|Q7S3W4|Neurospora	NEUCR05511	True	HOG:A0789941	OmaGroup:957095	0.23544069667739675	3819.13655831106
CGD-NeC-020323|Q7S3X6|Neurospora	NEUCR02411	True	HOG:A0356931	OmaGroup:778318	0.049449734348559204	7156.70218937844
CGD-NeC-020324|Q7S404|Neurospora	NEUCR04104	True	HOG:A0362116	OmaGroup:993180	0.049449734348559204	25422.97409063019
CGD-NeC-020325|Q7S412|Neurospora	NEUCR02542	True	HOG:A0566133	OmaGroup:792519	0.113995063091927	8322.098548931535
CGD-NeC-020326|Q7S439|Neurospora	NEUCR02438	True	HOG:A0363298	OmaGroup:728917	0	0
CGD-NeC-020327|Q7S460|Neurospora	NEUCR02410	True	HOG:A0327954	OmaGroup:239848	0	0
CGD-NeC-020328|Q7S463|Neurospora	NEUCR02408	True	HOG:A0563280	OmaGroup:714209	0	0
CGD-NeC-020329|Q7S477|Neurospora	NEUCR02609	True	HOG:A0779818	OmaGroup:598765	0	0
CGD-NeC-020330|Q7S483|Neurospora	NEUCR05583	True	HOG:A0341529	OmaGroup:941080	0	0
CGD-NeC-020331|Q7S4A6|Neurospora	NEUCR05459	True	HOG:A0358313	OmaGroup:639031	0.49707548278899044	2520.563343714457
CGD-NeC-020332|Q7S4A7|Neurospora	NEUCR05458	True	HOG:A0328345	OmaGroup:240395	0	0
CGD-NeC-020333|Q7S4B4|Neurospora	NEUCR05450	True	HOG:A0367037	OmaGroup:619646	0.049449734348559204	5684.801176436245
CGD-NeC-020334|Q7S4B7|Neurospora	NEUCR05447	True	HOG:A0355810	OmaGroup:832920	0	0
CGD-NeC-020335|Q7S4C6|Neurospora	NEUCR02393	True	HOG:A0367176	OmaGroup:782516	0	0
CGD-NeC-020336|Q7S4D5|Neurospora	NEUCR02627	True	HOG:A0563000	OmaGroup:807234	0	0
CGD-NeC-020337|Q7S4E7|Neurospora	NEUCR05533	True	HOG:A0339633	OmaGroup:673788	0	0
CGD-NeC-020338|Q7S4F4|Neurospora	NEUCR05525	True	HOG:A0555282	OmaGroup:807351	0	0
CGD-NeC-020339|Q7S4J8|Neurospora	NEUCR05403	True	HOG:A0567250	OmaGroup:995395	0.3989965715377675	3146.01735786302
CGD-NeC-020340|Q7S4K1|Neurospora	NEUCR05399	True	HOG:A0356580	OmaGroup:225153	0	0
CGD-NeC-020341|Q7S4K9|Neurospora	NEUCR05731	True	HOG:A0328383	OmaGroup:240513	0	0
CGD-NeC-020342|Q7S4N7|Neurospora	NEUCR02600	True	HOG:A0339268	OmaGroup:822849	0	0
CGD-NeC-020343|Q7S4N8|Neurospora	NEUCR02599	True	HOG:A0562193	OmaGroup:1041722	0.41692678783897086	5895.357547589578
CGD-NeC-020344|Q7S4P3|Neurospora	NEUCR02593	True	HOG:A0563937	OmaGroup:807362	0	0
CGD-NeC-020345|Q7S4Q5|Neurospora	NEUCR04241	True	HOG:A0361019	OmaGroup:838974	0	0
CGD-NeC-020346|Q7S4Q6|Neurospora	NEUCR04242	True	HOG:A0339882	OmaGroup:775747	0	0
CGD-NeC-020347|Q7S4S1|Neurospora	NEUCR04258	True	HOG:A0781507	OmaGroup:656037	0.3064963797090347	2967.1776511892676
CGD-NeC-020348|Q7S4U9|Neurospora	NEUCR02579	True	HOG:A0370983	OmaGroup:1020229	0	0
CGD-NeC-020349|Q7S4V0|Neurospora	NEUCR02578	True	n/a	n/a	0.435662757070253	2080.7577124801464
CGD-NeC-020350|Q7S4V5|Neurospora	NEUCR02572	True	HOG:A0555162	OmaGroup:948688	0	0
CGD-NeC-020351|Q7S4V6|Neurospora	NEUCR02571	True	HOG:A0357110	OmaGroup:685983	0	0
CGD-NeC-020352|Q7S4V7|Neurospora	NEUCR02570	True	HOG:A0571539	OmaGroup:814498	0.049449734348559204	4553.223498935346
CGD-NeC-020353|Q7S4Y4|Neurospora	NEUCR05561	True	HOG:A0364579	OmaGroup:1015207	0	0
CGD-NeC-020354|Q7S4Y5|Neurospora	NEUCR05560	True	HOG:A0562172	OmaGroup:861531	0.049449734348559204	20492.9462488587
CGD-NeC-020355|Q7S514|Neurospora	NEUCR04110	True	HOG:A0365279	OmaGroup:685867	0	0
CGD-NeC-020356|Q7S519|Neurospora	NEUCR04115	True	HOG:A0562429	OmaGroup:985613	0	0
CGD-NeC-020357|Q7S521|Neurospora	NEUCR04118	True	HOG:A0365098	OmaGroup:947783	0	0
CGD-NeC-020358|Q7S523|Neurospora	NEUCR04120	True	HOG:A0789685	OmaGroup:705817	0.049449734348559204	8087.672124720644
CGD-NeC-020359|Q7S553|Neurospora	NEUCR04151	True	HOG:A0339300	OmaGroup:676600	0.16931746809752848	5405.526335198898
CGD-NeC-020360|Q7S563|Neurospora	NEUCR02504	True	HOG:A0362963	OmaGroup:990159	0.049449734348559204	8900.585011383053
CGD-NeC-020361|Q7S568|Neurospora	NEUCR02499	True	HOG:A0789291	OmaGroup:655778	0	0
CGD-NeC-020362|Q7S569|Neurospora	NEUCR02498	True	HOG:A0327959	OmaGroup:239849	0	0
CGD-NeC-020363|Q7S576|Neurospora	NEUCR02491	True	HOG:A0563538	OmaGroup:1034443	0	0
CGD-NeC-020364|Q7S597|Neurospora	NEUCR02465	True	HOG:A0554850	OmaGroup:583829	0	0
CGD-NeC-020365|Q7S5B2|Neurospora	NEUCR02450	True	HOG:A0780177	OmaGroup:974586	0	0
CGD-NeC-020366|Q7S5B3|Neurospora	NEUCR02449	True	HOG:A0327955	OmaGroup:239895	0	0
CGD-NeC-020367|Q7S5B7|Neurospora	NEUCR02444	True	HOG:A0554823	OmaGroup:885466	0.09150247984614095	9113.263881449588
CGD-NeC-020368|Q7S5D2|Neurospora	NEUCR05648	True	HOG:A0329000	OmaGroup:240511	0	0
CGD-NeC-020369|Q7S5F4|Neurospora	NEUCR05626	True	HOG:A0328998	OmaGroup:240311	0	0
CGD-NeC-020370|Q7S5F8|Neurospora	NEUCR05622	True	HOG:A0328996	OmaGroup:772714	0	0
CGD-NeC-020371|Q7S5G3|Neurospora	NEUCR05617	True	HOG:A0328991	OmaGroup:240307	1.1713582517903403	4798.106839761604
CGD-NeC-020372|Q7S5J9|Neurospora	NEUCR04161	True	HOG:A0329858	OmaGroup:240111	0	0
CGD-NeC-020373|Q7S5K8|Neurospora	NEUCR04171	True	HOG:A0340227	OmaGroup:770408	0	0
CGD-NeC-020374|Q7S5L0|Neurospora	NEUCR04174	True	HOG:A0328135	OmaGroup:240041	0.0819796905578733	11165.82715644734
CGD-NeC-020375|Q7S5L4|Neurospora	NEUCR04178	True	HOG:A0355855	OmaGroup:778206	0	0
CGD-NeC-020376|Q7S5M3|Neurospora	NEUCR04189	True	HOG:A0366466	OmaGroup:197708	0.049449734348559204	5994.360179457348
CGD-NeC-020377|Q7S5M7|Neurospora	NEUCR04193	True	HOG:A0366040	OmaGroup:1020995	0	0
CGD-NeC-020378|Q7S5N9|Neurospora	NEUCR04203	True	HOG:A0779845	OmaGroup:1041356	0	0
CGD-NeC-020379|Q7S5P5|Neurospora	NEUCR04209	True	HOG:A0328852	OmaGroup:890613	0	0
CGD-NeC-020380|Q7S5Q4|Neurospora	NEUCR04218	True	HOG:A0569129	OmaGroup:749461	0	0
CGD-NeC-020381|Q7S5R1|Neurospora	NEUCR04225	True	HOG:A0562194	OmaGroup:807690	0	0
CGD-NeC-020382|Q7S5S2|Neurospora	NEUCR06362	True	HOG:A0366597	OmaGroup:1011354	0	0
CGD-NeC-020383|Q7S5T0|Neurospora	NEUCR06343	True	HOG:A0329054	OmaGroup:240520	0.049449734348559204	8277.675143952481
CGD-NeC-020384|Q7S5U4|Neurospora	NEUCR00380	True	HOG:A0562527	OmaGroup:575174	0	0
CGD-NeC-020385|Q7S5U7|Neurospora	NEUCR00383	True	HOG:A0561471	OmaGroup:939499	0	0
CGD-NeC-020386|Q7S5U8|Neurospora	NEUCR00384	True	HOG:A0339141	OmaGroup:707664	0	0
CGD-NeC-020387|Q7S5V6|Neurospora	NEUCR00371	True	HOG:A0329659	OmaGroup:718803	0.049449734348559204	2147.2610034383833
CGD-NeC-020388|Q7S5V9|Neurospora	NEUCR00374	True	HOG:A0554823	OmaGroup:1015820	0	0
CGD-NeC-020389|Q7S5W2|Neurospora	NEUCR00377	True	HOG:A0364031	OmaGroup:654544	0.3989965715377675	5536.329722278751
CGD-NeC-020390|Q7S5Y9|Neurospora	NEUCR01982	True	HOG:A0780375	OmaGroup:950269	0.049449734348559204	2550.7651593070477
CGD-NeC-020391|Q7S5Z0|Neurospora	NEUCR01983	True	HOG:A0779819	OmaGroup:1034149	0	0
CGD-NeC-020392|Q7S5Z9|Neurospora	NEUCR06357	True	HOG:A0570605	OmaGroup:762735	0	0
CGD-NeC-020393|Q7S601|Neurospora	NEUCR06355	True	HOG:A0563576	OmaGroup:680641	0	0
CGD-NeC-020394|Q7S608|Neurospora	NEUCR04958	True	HOG:A0328923	OmaGroup:240425	0	0
CGD-NeC-020395|Q7S610|Neurospora	NEUCR04960	True	HOG:A0364463	OmaGroup:779161	0.049449734348559204	3532.3085556109436
CGD-NeC-020396|Q7S626|Neurospora	NEUCR06013	True	HOG:A0554823	OmaGroup:813818	0	0
CGD-NeC-020397|Q7S630|Neurospora	NEUCR06009	True	HOG:A0563039	OmaGroup:1040245	0.049449734348559204	2609.816614123527
CGD-NeC-020398|Q7S642|Neurospora	NEUCR05947	True	HOG:A0365630	OmaGroup:993225	0	0
CGD-NeC-020399|Q7S6A5|Neurospora	NEUCR05979	True	HOG:A0328407	OmaGroup:638506	0.049449734348559204	6042.437590125948
CGD-NeC-020400|Q7S6B1|Neurospora	NEUCR00291	True	HOG:A0357122	OmaGroup:649776	0	0
CGD-NeC-020401|Q7S6B3|Neurospora	NEUCR00293	True	HOG:A0339583	OmaGroup:195636	0	0
CGD-NeC-020402|Q7S6C3|Neurospora	NEUCR00304	True	HOG:A0563030	OmaGroup:782434	0.32026979726632954	6946.445265932474
CGD-NeC-020403|Q7S6E3|Neurospora	NEUCR00350	True	HOG:A0370365	OmaGroup:720119	0	0
CGD-NeC-020404|Q7S6F9|Neurospora	NEUCR00366	True	HOG:A0575688	OmaGroup:745357	0	0
CGD-NeC-020405|Q7S6H3|Neurospora	NEUCR05962	True	HOG:A0355007	OmaGroup:1019074	0	0
CGD-NeC-020406|Q7S6I8|Neurospora	NEUCR06075	True	HOG:A0339224	OmaGroup:816086	0	0
CGD-NeC-020407|Q7S6J8|Neurospora	NEUCR06067	True	HOG:A0554850	OmaGroup:583806	5.827710219178295	3287.473135365173
CGD-NeC-020408|Q7S6K1|Neurospora	NEUCR06065	True	HOG:A0369473	OmaGroup:812790	0.049449734348559204	15347.828319536988
CGD-NeC-020409|Q7S6K5|Neurospora	NEUCR06060	True	HOG:A0340678	OmaGroup:989868	0	0
CGD-NeC-020410|Q7S6L9|Neurospora	NEUCR06048	True	HOG:A0329829	OmaGroup:240432	0	0
CGD-NeC-020411|Q7S6M0|Neurospora	NEUCR06047	True	HOG:A0567874	OmaGroup:697945	0.049449734348559204	4013.609930958599
CGD-NeC-020412|Q7S6P6|Neurospora	NEUCR06019	True	HOG:A0370485	OmaGroup:993576	0.11911780419877406	7558.663622321561
CGD-NeC-020413|Q7S6Q5|Neurospora	NEUCR05077	True	HOG:A0360339	OmaGroup:613414	0	0
CGD-NeC-020414|Q7S6R4|Neurospora	NEUCR05087	True	HOG:A0365533	OmaGroup:740603	0	0
CGD-NeC-020415|Q7S6S2|Neurospora	NEUCR05095	True	HOG:A0366528	OmaGroup:937995	0	0
CGD-NeC-020416|Q7S6U1|Neurospora	NEUCR05113	True	HOG:A0365315	OmaGroup:978115	0	0
CGD-NeC-020417|Q7S6U4|Neurospora	NEUCR05117	True	HOG:A0584357	OmaGroup:672656	0	0
CGD-NeC-020418|Q7S6U5|Neurospora	NEUCR05118	True	HOG:A0328939	OmaGroup:240305	0	0
CGD-NeC-020419|Q7S6W5|Neurospora	NEUCR05012	True	HOG:A0779876	OmaGroup:1035350	0	0
CGD-NeC-020420|Q7S6W6|Neurospora	NEUCR05014	True	HOG:A0562498	OmaGroup:815057	0	0
CGD-NeC-020421|Q7S6Z6|Neurospora	NEUCR05044	True	HOG:A0340672	OmaGroup:685828	0	0
CGD-NeC-020422|Q7S718|Neurospora	NEUCR05067	True	HOG:A0364072	OmaGroup:814607	0.06297417110331416	13995.44270923268
CGD-NeC-020423|Q7S753|Neurospora	NEUCR05132	True	HOG:A0562172	OmaGroup:807552	0	0
CGD-NeC-020424|Q7S776|Neurospora	NEUCR06967	True	HOG:A0554946	OmaGroup:829991	0	0
CGD-NeC-020425|Q7S797|Neurospora	NEUCR05169	True	HOG:A0369345	OmaGroup:989546	0	0
CGD-NeC-020426|Q7S7C5|Neurospora	NEUCR06522	True	HOG:A0362576	OmaGroup:984355	0.049449734348559204	7694.519976708572
CGD-NeC-020427|Q7S7E6|Neurospora	NEUCR05178	True	HOG:A0566802	OmaGroup:1009370	0	0
CGD-NeC-020428|Q7S7F1|Neurospora	NEUCR05173	True	HOG:A0779747	OmaGroup:1019348	0	0
CGD-NeC-020429|Q7S7F8|Neurospora	NEUCR06500	True	HOG:A0339929	n/a	0.049449734348559204	5875.76442452427
CGD-NeC-020430|Q7S7I2|Neurospora	NEUCR01440	True	HOG:A0362767	OmaGroup:992163	0.07674857506047306	11983.915576810483
CGD-NeC-020431|Q7S7L2|Neurospora	NEUCR00656	True	HOG:A0584344	OmaGroup:964602	0	0
CGD-NeC-020432|Q7S7L3|Neurospora	NEUCR00657	True	HOG:A0328595	OmaGroup:239499	0.049449734348559204	5938.905400084332
CGD-NeC-020433|Q7S7M4|Neurospora	NEUCR04874	True	HOG:A0328246	OmaGroup:240456	0.049449734348559204	680.576184662059
CGD-NeC-020434|Q7S7P3|Neurospora	NEUCR06826	True	HOG:A0338933	OmaGroup:790109	0	0
CGD-NeC-020435|Q7S7Q5|Neurospora	NEUCR00772	True	HOG:A0362099	OmaGroup:1023595	0	0
CGD-NeC-020436|Q7S7S6|Neurospora	NEUCR00705	True	HOG:A0329566	OmaGroup:239496	0	0
