#queryIndex	queryItem	stringId	identity	bitscore	preferredName	annotation
317	CGD-NeC-020083|Q1K8V2|Neurospora	367110.Q1K8V2	100.0	193.7	Q1K8V2	Mitochondrial ribosomal protein S19; Belongs to the universal ribosomal protein uS19 family. 
318	CGD-NeC-020084|Q1K8W1|Neurospora	367110.Q1K8W1	100.0	1282.3	Q1K8W1	Uncharacterized protein
319	CGD-NeC-020085|Q1K8W4|Neurospora	367110.Q1K8W4	100.0	585.9	Q1K8W4	Inorganic pyrophosphatase
320	CGD-NeC-020086|Q1K8X7|Neurospora	367110.Q1K8X7	100.0	1717.6	vad-5	Fungal specific transcription factor
321	CGD-NeC-020087|Q1K8Z4|Neurospora	367110.Q1K8Z4	100.0	1276.2	Q1K8Z4	Uncharacterized protein
322	CGD-NeC-020088|Q1K911|Neurospora	367110.Q1K911	100.0	436.4	pls-1	Tetraspanin
323	CGD-NeC-020089|Q1K916|Neurospora	367110.Q1K916	100.0	3906.3	Q1K916	tRNA-splicing endonuclease
324	CGD-NeC-020090|Q1K919|Neurospora	367110.Q1K919	100.0	1004.2	Q1K919	Uncharacterized protein
325	CGD-NeC-020091|Q1K929|Neurospora	367110.Q1K929	100.0	699.5	mei-3	DNA repair protein RAD51 homolog; Required both for recombination and for the repair of DNA damage caused by X-rays; Belongs to the RecA family. RAD51 subfamily. 
326	CGD-NeC-020092|Q1K932|Neurospora	367110.Q1K932	100.0	1200.3	Q1K932	Aminotran_5 domain-containing protein
327	CGD-NeC-020093|Q1K947|Neurospora	367110.Q1K947	100.0	823.5	Q1K947	UPD-GlcNAc transporter
328	CGD-NeC-020094|Q6M981|Neurospora	367110.Q6M981	100.0	238.4	fkr-3	FK506-binding protein 1B; PPIases accelerate the folding of proteins. It catalyzes the cis-trans isomerization of proline imidic peptide bonds in oligopeptides (By similarity); Belongs to the FKBP-type PPIase family. FKBP1 subfamily. 
329	CGD-NeC-020095|Q6MV78|Neurospora	367110.Q6MV78	100.0	456.8	Q6MV78	FAS1 domain-containing protein NCU02579
330	CGD-NeC-020096|Q6MW50|Neurospora	367110.Q6MW50	100.0	1355.9	Q6MW50	Uncharacterized protein NCU10291
331	CGD-NeC-020097|Q7RU10|Neurospora	367110.Q7RU10	100.0	486.5	Q7RU10	Zinc finger protein 58
332	CGD-NeC-020098|Q7RU21|Neurospora	367110.Q7RU21	100.0	786.9	Q7RU21	Uncharacterized protein
333	CGD-NeC-020099|Q7RUH3|Neurospora	367110.Q7RUH3	100.0	987.3	Q7RUH3	Erythromycin esterase
334	CGD-NeC-020100|Q7RUT4|Neurospora	367110.Q7RUT4	100.0	902.1	Q7RUT4	Uncharacterized protein
335	CGD-NeC-020101|Q7RV16|Neurospora	367110.Q7RV16	100.0	1317.8	Q7RV16	3'-5' exonuclease/helicase
336	CGD-NeC-020102|Q7RV23|Neurospora	367110.Q7RV23	100.0	1052.4	hsf-2	HSF-type DNA-binding domain-containing protein
337	CGD-NeC-020103|Q7RV26|Neurospora	367110.Q7RV26	100.0	1693.7	Q7RV26	HET domain-containing protein
338	CGD-NeC-020104|Q7RV27|Neurospora	367110.Q7RV27	100.0	1123.6	Q7RV27	Zn(2)-C6 fungal-type domain-containing protein
339	CGD-NeC-020105|Q7RV85|Neurospora	367110.Q7RV85	100.0	860.5	emp-7	Enolase
340	CGD-NeC-020106|Q7RVD1|Neurospora	367110.Q7RVD1	100.0	505.0	Q7RVD1	Phosphopantothenoylcysteine decarboxylase
341	CGD-NeC-020107|Q7RVK6|Neurospora	367110.Q7RVK6	100.0	472.2	nfh-2	14-3-3 family protein 7; Belongs to the 14-3-3 family. 
342	CGD-NeC-020108|Q7RVN0|Neurospora	367110.Q7RVN0	100.0	350.9	rpl-11	60S ribosomal protein L11; Component of the ribosome, a large ribonucleoprotein complex responsible for the synthesis of proteins in the cell. The small ribosomal subunit (SSU) binds messenger RNAs (mRNAs) and translates the encoded message by selecting cognate aminoacyl-transfer RNA (tRNA) molecules. The large subunit (LSU) contains the ribosomal catalytic site termed the peptidyl transferase center (PTC), which catalyzes the formation of peptide bonds, thereby polymerizing the amino acids delivered by tRNAs into a polypeptide chain. The nascent polypeptides leave the ribosome through a tunne
343	CGD-NeC-020109|Q7RVN2|Neurospora	367110.Q7RVN2	100.0	171.4	crp-6	40S ribosomal protein S27
344	CGD-NeC-020110|Q7RVQ9|Neurospora	367110.Q7RVQ9	100.0	504.6	Q7RVQ9	60S ribosomal protein L2
345	CGD-NeC-020111|Q7RVS4|Neurospora	367110.Q7RVS4	100.0	1762.7	ccg-9	Clock-controlled protein 9
346	CGD-NeC-020112|Q7RVS8|Neurospora	367110.Q7RVS8	100.0	895.2	camk-2	Calcium/calmodulin-dependent protein kinase type I; Belongs to the protein kinase superfamily. 
347	CGD-NeC-020113|Q7RVS9|Neurospora	367110.Q7RVS9	100.0	1208.4	acu-6	Phosphoenolpyruvate carboxykinase (ATP); Belongs to the phosphoenolpyruvate carboxykinase (ATP) family.
348	CGD-NeC-020114|Q7RVX1|Neurospora	367110.Q7RVX1	100.0	855.1	oxa-1	Mitochondrial export translocase Oxa1
349	CGD-NeC-020115|Q7RW00|Neurospora	367110.Q7RW00	100.0	1153.3	nox-1	NADPH oxidase 1
350	CGD-NeC-020116|Q7RW06|Neurospora	367110.Q7RW06	100.0	1105.1	hsp70-2	Heat shock protein 70; Belongs to the heat shock protein 70 family. 
351	CGD-NeC-020117|Q7RW15|Neurospora	367110.Q7RW15	100.0	242.7	Q7RW15	60s ribosomal protein
352	CGD-NeC-020118|Q7RW67|Neurospora	367110.Q7RW67	100.0	1188.7	Q7RW67	Uncharacterized protein
353	CGD-NeC-020119|Q7RW75|Neurospora	367110.Q7RW75	100.0	755.4	Q7RW75	MYG1 protein
354	CGD-NeC-020120|Q7RW96|Neurospora	367110.Q7RW96	100.0	491.5	Q7RW96	Heat shock protein 30; Belongs to the small heat shock protein (HSP20) family. 
355	CGD-NeC-020121|Q7RWB5|Neurospora	367110.Q7RWB5	100.0	1417.9	Q7RWB5	Uncharacterized protein
356	CGD-NeC-020122|Q7RWB7|Neurospora	367110.Q7RWB7	100.0	1082.4	Q7RWB7	Prolyl-tRNA synthetase
357	CGD-NeC-020123|Q7RWD2|Neurospora	367110.Q7RWD2	100.0	466.8	Q7RWD2	HHE domain-containing protein
358	CGD-NeC-020124|Q7RWD3|Neurospora	367110.Q7RWD3	100.0	894.0	Q7RWD3	Uncharacterized protein
359	CGD-NeC-020125|Q7RWE2|Neurospora	367110.Q7RWE2	100.0	245.0	Q7RWE2	Cytochrome c oxidase assembly protein COX20, mitochondrial; Involved in the assembly of the cytochrome c oxidase complex. ; Belongs to the COX20 family. 
360	CGD-NeC-020126|Q7RWG7|Neurospora	367110.Q7RWG7	100.0	339.7	Q7RWG7	SNF7 family protein
361	CGD-NeC-020127|Q7RWH8|Neurospora	367110.Q7RWH8	100.0	1449.9	Q7RWH8	Uncharacterized protein
362	CGD-NeC-020128|Q7RWJ3|Neurospora	367110.Q7RWJ3	100.0	1280.8	Q7RWJ3	Leucine Rich Repeat domain-containing protein
363	CGD-NeC-020129|Q7RWJ5|Neurospora	367110.Q7RWJ5	100.0	723.8	Q7RWJ5	Alkyl transferase; Belongs to the UPP synthase family. 
364	CGD-NeC-020130|Q7RWK7|Neurospora	367110.Q7RWK7	100.0	535.8	Q7RWK7	Metal homeostatis protein bsd2
365	CGD-NeC-020131|Q7RWL9|Neurospora	367110.Q7RWL9	100.0	2511.5	Q7RWL9	Niemann-Pick C1 protein
366	CGD-NeC-020132|Q7RWM9|Neurospora	367110.Q7RWM9	100.0	828.2	swf-1	Palmitoyltransferase SWF1; Palmitoyltransferase that targets several endosomal SNAREs. Palmitoylates the SNAREs at cysteine residues close to the cytoplasmic end of their transmembrane domain. May have a role in the cellular quality control of transmembrane domain-containing proteins (By similarity); Belongs to the DHHC palmitoyltransferase family. SWF1 subfamily.
367	CGD-NeC-020133|Q7RWP0|Neurospora	367110.Q7RWP0	100.0	982.2	Q7RWP0	PKS_ER domain-containing protein
368	CGD-NeC-020134|Q7RWR2|Neurospora	367110.Q7RWR2	100.0	854.0	Q7RWR2	Glutathione S-transferase Gst3; Belongs to the GST superfamily. 
369	CGD-NeC-020135|Q7RWR8|Neurospora	367110.Q7RWR8	100.0	335.1	cwc-26	Pre-mRNA-splicing factor cwc-26; Involved in pre-mRNA splicing.
370	CGD-NeC-020136|Q7RWU0|Neurospora	367110.Q7RWU0	100.0	585.1	EFM4	Protein-lysine N-methyltransferase EFM4; S-adenosyl-L-methionine-dependent protein-lysine N- methyltransferase that mono- and dimethylates elongation factor 1-alpha at 'Lys-316'. May play a role in intracellular transport. ; Belongs to the class I-like SAM-binding methyltransferase superfamily. EFM4 family.
371	CGD-NeC-020137|Q7RWU3|Neurospora	367110.Q7RWU3	100.0	345.1	nuo18.4	NADH:ubiquinone oxidoreductase 18.4kD subunit
372	CGD-NeC-020138|Q7RWX0|Neurospora	367110.Q7RWX0	100.0	254.2	Q7RWX0	Mitochondrial pyruvate carrier; Mediates the uptake of pyruvate into mitochondria. ; Belongs to the mitochondrial pyruvate carrier (MPC) (TC 2.A.105) family.
373	CGD-NeC-020139|Q7RWX8|Neurospora	367110.Q7RWX8	100.0	599.4	faeD-3.544	Feruloyl esterase D; Involved in degradation of plant cell walls. Hydrolyzes the feruloyl-arabinose ester bond in arabinoxylans as well as the feruloyl- galactose and feruloyl-arabinose ester bonds in pectin (By similarity). Active against methyl esters of ferulate (MFA), sinapate (MSA), caffeate (MCA) and p-coumarate (MpCA) . 
374	CGD-NeC-020140|Q7RX28|Neurospora	367110.Q7RX28	100.0	1865.5	Q7RX28	Ribosome biogenesis protein
375	CGD-NeC-020141|Q7RX33|Neurospora	367110.Q7RX33	100.0	1799.3	egt-1	L-histidine N(alpha)-methyltransferase; Catalyzes the SAM-dependent triple methylation of the alpha- amino group of histidine to form hercynine and subsequent conjugation with cysteine and oxygen to form hercynylcysteine sulfoxide, the first two steps in the biosynthesis pathway of ergothioneine . Ergothioneine is an antioxidant against peroxide in conidia and contributes to conidial longevity (PubMed:22209968, PubMed:25446508); In the N-terminal section; belongs to the methyltransferase superfamily. EgtD family.
376	CGD-NeC-020142|Q7RX40|Neurospora	367110.Q7RX40	100.0	316.6	Q7RX40	60S ribosomal protein L19; Belongs to the universal ribosomal protein uL11 family. 
377	CGD-NeC-020143|Q7RX47|Neurospora	367110.Q7RX47	100.0	1999.2	Q7RX47	Trehalose-phosphatase
378	CGD-NeC-020144|Q7RX48|Neurospora	367110.Q7RX48	100.0	457.2	Q7RX48	GFA domain-containing protein
379	CGD-NeC-020145|Q7RX50|Neurospora	367110.Q7RX50	100.0	766.9	Q7RX50	2OG-Fe(II) oxygenase; Belongs to the iron/ascorbate-dependent oxidoreductase family.
380	CGD-NeC-020146|Q7RX52|Neurospora	367110.Q7RX52	100.0	587.0	Q7RX52	Exonuclease domain-containing protein
381	CGD-NeC-020147|Q7RX89|Neurospora	367110.Q7RX89	100.0	823.2	Q7RX89	GH16 domain-containing protein
382	CGD-NeC-020148|Q7RXA0|Neurospora	367110.Q7RXA0	100.0	619.4	mig-11	Carboxyvinyl-carboxyphosphonate phosphorylmutase
383	CGD-NeC-020149|Q7RXB0|Neurospora	367110.Q7RXB0	100.0	1565.4	Q7RXB0	Phosphoribosylformylglycinamidine cyclo-ligase
384	CGD-NeC-020150|Q7RXB2|Neurospora	367110.Q7RXB2	100.0	218.4	Q7RXB2	Uncharacterized protein
385	CGD-NeC-020151|Q7RXB4|Neurospora	367110.Q7RXB4	100.0	711.4	Q7RXB4	S-formylglutathione hydrolase; Serine hydrolase involved in the detoxification of formaldehyde.
386	CGD-NeC-020152|Q7RXB5|Neurospora	367110.Q7RXB5	100.0	1550.0	MesA	MesA protein
387	CGD-NeC-020153|Q7RXC5|Neurospora	367110.Q7RXC5	100.0	1007.7	Q7RXC5	Monooxygenase
388	CGD-NeC-020154|Q7RXC6|Neurospora	367110.Q7RXC6	100.0	251.9	Q7RXC6	Uncharacterized protein
389	CGD-NeC-020155|Q7RXD8|Neurospora	367110.Q7RXD8	100.0	684.5	Q7RXD8	Ketoreductase
390	CGD-NeC-020156|Q7RXH4|Neurospora	367110.Q7RXH4	100.0	706.1	tif-34	Eukaryotic translation initiation factor 3 subunit I; Component of the eukaryotic translation initiation factor 3 (eIF-3) complex, which is involved in protein synthesis of a specialized repertoire of mRNAs and, together with other initiation factors, stimulates binding of mRNA and methionyl-tRNAi to the 40S ribosome. The eIF-3 complex specifically targets and initiates translation of a subset of mRNAs involved in cell proliferation. 
391	CGD-NeC-020157|Q7RXJ4|Neurospora	367110.Q7RXJ4	100.0	347.4	Q7RXJ4	60S ribosomal protein L18
392	CGD-NeC-020158|Q7RXS5|Neurospora	367110.Q7RXS5	100.0	1077.0	Q7RXS5	Protein phosphatase 2C isoform beta
393	CGD-NeC-020159|Q7RXT5|Neurospora	367110.Q7RXT5	100.0	2027.3	Q7RXT5	PHD-type domain-containing protein
394	CGD-NeC-020160|Q7RXW8|Neurospora	367110.Q7RXW8	100.0	1165.6	cpyA	Carboxypeptidase Y homolog A; Vacuolar carboxypeptidase involved in degradation of small peptides. Digests preferentially peptides containing an aliphatic or hydrophobic residue in P1' position, as well as methionine, leucine or phenylalanine in P1 position of ester substrate (By similarity). 
395	CGD-NeC-020161|Q7RXY1|Neurospora	367110.Q7RXY1	100.0	253.8	crp-63	60S ribosomal protein L32; Belongs to the eukaryotic ribosomal protein eL32 family. 
396	CGD-NeC-020162|Q7RXZ3|Neurospora	367110.Q7RXZ3	100.0	754.2	Q7RXZ3	Uncharacterized protein
397	CGD-NeC-020163|Q7RY31|Neurospora	367110.Q7RY31	100.0	427.6	app	DUF1881 domain-containing protein
398	CGD-NeC-020164|Q7RY38|Neurospora	367110.Q7RY38	100.0	420.6	Q7RY38	Uncharacterized protein
399	CGD-NeC-020165|Q7RY64|Neurospora	367110.Q7RY64	100.0	1535.8	hda-1	Histone deacetylase; Responsible for the deacetylation of lysine residues on the N-terminal part of the core histones (H2A, H2B, H3 and H4). Histone deacetylation gives a tag for epigenetic repression and plays an important role in transcriptional regulation, cell cycle progression and developmental events.
400	CGD-NeC-020166|Q7RY75|Neurospora	367110.Q7RY75	100.0	637.9	Q7RY75	Endonuclease
401	CGD-NeC-020167|Q7RY78|Neurospora	367110.Q7RY78	100.0	405.6	tsp-1	Probable tRNA-splicing endonuclease subunit tsp-1; Non-catalytic subunit of the tRNA-splicing endonuclease complex, a complex responsible for identification and cleavage of the splice sites in pre-tRNA. It cleaves pre-tRNA at the 5' and 3' splice sites to release the intron. The products are an intron and two tRNA half-molecules bearing 2',3' cyclic phosphate and 5'-OH termini. There are no conserved sequences at the splice sites, but the intron is invariably located at the same site in the gene, placing the splice sites an invariant distance from the constant structural features of the tRNA b
402	CGD-NeC-020168|Q7RY79|Neurospora	367110.Q7RY79	100.0	767.3	Q7RY79	Uncharacterized protein
403	CGD-NeC-020169|Q7RYB9|Neurospora	367110.Q7RYB9	100.0	430.3	Q7RYB9	Uncharacterized protein
404	CGD-NeC-020170|Q7RYC9|Neurospora	367110.Q7RYC9	100.0	1416.4	Q7RYC9	Phospholipase D active site-containing protein
405	CGD-NeC-020171|Q7RYD4|Neurospora	367110.Q7RYD4	100.0	851.3	Q7RYD4	Polysaccharide export protein
406	CGD-NeC-020172|Q7RYE1|Neurospora	367110.Q7RYE1	100.0	511.1	Q7RYE1	Cyanamide hydratase
407	CGD-NeC-020173|Q7RYG9|Neurospora	367110.Q7RYG9	100.0	659.8	Q7RYG9	Uncharacterized protein
408	CGD-NeC-020174|Q7RYH7|Neurospora	367110.Q7RYH7	100.0	391.0	cwc-21	Pre-mRNA-splicing factor cwc-21; Involved in pre-mRNA splicing. May function at or prior to the first catalytic step of splicing at the catalytic center of the spliceosome. May do so by stabilizing the catalytic center or the position of the RNA substrate (By similarity).
409	CGD-NeC-020175|Q7RYJ0|Neurospora	367110.Q7RYJ0	100.0	2936.7	Q7RYJ0	Uncharacterized protein
410	CGD-NeC-020176|Q7RYJ2|Neurospora	367110.Q7RYJ2	100.0	827.0	ace-2	Pyruvate dehydrogenase E1 component subunit alpha; The pyruvate dehydrogenase complex catalyzes the overall conversion of pyruvate to acetyl-CoA and CO(2). 
411	CGD-NeC-020177|Q7RYK1|Neurospora	367110.Q7RYK1	100.0	607.4	Q7RYK1	Uncharacterized protein
412	CGD-NeC-020178|Q7RYL7|Neurospora	367110.Q7RYL7	100.0	308.9	Q7RYL7	Uncharacterized protein
413	CGD-NeC-020179|Q7RYP3|Neurospora	367110.Q7RYP3	100.0	939.9	Q7RYP3	Uncharacterized protein
414	CGD-NeC-020180|Q7RYQ2|Neurospora	367110.Q7RYQ2	100.0	344.7	Q7RYQ2	Uncharacterized protein
415	CGD-NeC-020181|Q7RYQ5|Neurospora	367110.Q7RYQ5	100.0	1447.6	Q7RYQ5	Glycyl-tRNA synthetase 1
416	CGD-NeC-020182|Q7RYR1|Neurospora	367110.Q7RYR1	100.0	401.7	Q7RYR1	Cell wall protein PhiA
417	CGD-NeC-020183|Q7RYR3|Neurospora	367110.Q7RYR3	100.0	530.4	Q7RYR3	SGNH_hydro domain-containing protein
418	CGD-NeC-020184|Q7RYT7|Neurospora	367110.Q7RYT7	100.0	3081.2	Q7RYT7	DUF2428 domain-containing protein
419	CGD-NeC-020185|Q7RYU4|Neurospora	367110.Q7RYU4	100.0	407.9	Q7RYU4	Uncharacterized protein
420	CGD-NeC-020186|Q7RYU7|Neurospora	367110.Q7RYU7	100.0	713.0	Q7RYU7	ZIP metal ion transporter
421	CGD-NeC-020187|Q7RYW4|Neurospora	367110.Q7RYW4	100.0	355.1	Q7RYW4	Uncharacterized protein
422	CGD-NeC-020188|Q7RYW7|Neurospora	367110.Q7RYW7	100.0	773.1	Q7RYW7	Uncharacterized protein
423	CGD-NeC-020189|Q7RYY7|Neurospora	367110.Q7RYY7	100.0	1707.6	Q7RYY7	Pseudouridine synthase TruD/Pus7
424	CGD-NeC-020190|Q7RYZ3|Neurospora	367110.Q7RYZ3	100.0	850.5	stk-42	Serine/threonine protein kinase-42
425	CGD-NeC-020191|Q7RZ05|Neurospora	367110.Q7RZ05	100.0	1773.1	hcp-1	Two-component system protein A
426	CGD-NeC-020192|Q7RZ61|Neurospora	367110.Q7RZ61	100.0	397.1	Q7RZ61	UPF0132 domain-containing protein
427	CGD-NeC-020193|Q7RZ67|Neurospora	367110.Q7RZ67	100.0	953.0	Q7RZ67	RNA methylase
428	CGD-NeC-020194|Q7RZ82|Neurospora	367110.Q7RZ82	100.0	1353.2	Q7RZ82	MFS aflatoxin efflux pump
429	CGD-NeC-020195|Q7RZ85|Neurospora	367110.Q7RZ85	100.0	347.1	Q7RZ85	Phosphatidylglycerol/phosphatidylinositol transfer protein; Catalyzes the intermembrane transfer of phosphatidylglycerol and phosphatidylinositol; Belongs to the NPC2 family.
430	CGD-NeC-020196|Q7RZ88|Neurospora	367110.Q7RZ88	100.0	1809.3	Q7RZ88	Uncharacterized protein
431	CGD-NeC-020197|Q7RZB2|Neurospora	367110.Q7RZB2	100.0	839.0	Q7RZB2	Plus3 domain-containing protein
432	CGD-NeC-020198|Q7RZC4|Neurospora	367110.Q7RZC4	100.0	456.4	Q7RZC4	Uncharacterized protein
433	CGD-NeC-020199|Q7RZF6|Neurospora	367110.Q7RZF6	100.0	390.6	Q7RZF6	Uncharacterized protein
434	CGD-NeC-020200|Q7RZH4|Neurospora	367110.Q7RZH4	100.0	1327.8	mak-5	ATP-dependent RNA helicase mak-5; ATP-binding RNA helicase involved in the biogenesis of 60S ribosomal subunits and is required for the normal formation of 25S and 5.8S rRNAs; Belongs to the DEAD box helicase family. DDX24/MAK5 subfamily.
435	CGD-NeC-020201|Q7RZH6|Neurospora	367110.Q7RZH6	100.0	355.5	Q7RZH6	GNAT family N-acetyltransferase
436	CGD-NeC-020202|Q7RZI1|Neurospora	367110.Q7RZI1	100.0	539.7	Q7RZI1	MARVEL domain-containing protein
437	CGD-NeC-020203|Q7RZI4|Neurospora	367110.Q7RZI4	100.0	464.5	Q7RZI4	Uncharacterized protein
438	CGD-NeC-020204|Q7RZM7|Neurospora	367110.Q7RZM7	100.0	1185.2	Q7RZM7	Nucleolar complex-associated protein 3; Required for synthesis of 60S ribosomal subunits and the transport of pre-ribosomes from the nucleoplasm to the cytoplasm. ; Belongs to the CBF/MAK21 family. 
439	CGD-NeC-020205|Q7RZM8|Neurospora	367110.Q7RZM8	100.0	3384.7	rbg-5	U3 small nucleolar RNA-associated protein 10; Involved in nucleolar processing of pre-18S ribosomal RNA. Involved in ribosome biosynthesis (By similarity). 
440	CGD-NeC-020206|Q7RZM9|Neurospora	367110.Q7RZM9	100.0	288.9	Q7RZM9	Pre-mRNA-splicing factor cwc15
441	CGD-NeC-020207|Q7RZP2|Neurospora	367110.Q7RZP2	100.0	170.2	Q7RZP2	Uncharacterized protein
442	CGD-NeC-020208|Q7RZP9|Neurospora	367110.Q7RZP9	100.0	127.1	Q7RZP9	60S ribosomal protein L29; Belongs to the eukaryotic ribosomal protein eL29 family. 
443	CGD-NeC-020209|Q7RZQ5|Neurospora	367110.Q7RZQ5	100.0	1080.5	Q7RZQ5	WSC domain-containing protein
444	CGD-NeC-020210|Q7RZR0|Neurospora	367110.Q7RZR0	100.0	735.7	Q7RZR0	Uncharacterized protein
445	CGD-NeC-020211|Q7RZU0|Neurospora	367110.Q7RZU0	100.0	3388.6	Q7RZU0	Uncharacterized protein
446	CGD-NeC-020212|Q7RZU4|Neurospora	367110.Q7RZU4	100.0	1698.7	set-2	Histone-lysine N-methyltransferase, H3 lysine-36 specific; Histone methyltransferase that trimethylates histone H3 'Lys- 36' forming H3K36me3. Involved in transcription elongation as well as in transcription repression; Belongs to the class V-like SAM-binding methyltransferase superfamily. Histone-lysine methyltransferase family. SET2 subfamily. 
447	CGD-NeC-020213|Q7RZV2|Neurospora	367110.Q7RZV2	100.0	1168.7	pyr-7	CTP synthase; Catalyzes the ATP-dependent amination of UTP to CTP with either L-glutamine or ammonia as the source of nitrogen.
448	CGD-NeC-020214|Q7RZV3|Neurospora	367110.Q7RZV3	100.0	764.6	Q7RZV3	Oxidoreductase
449	CGD-NeC-020215|Q7RZW0|Neurospora	367110.Q7RZW0	100.0	1500.0	Q7RZW0	Calpain catalytic domain-containing protein; Belongs to the peptidase C2 family. 
450	CGD-NeC-020216|Q7RZX5|Neurospora	367110.Q7RZX5	100.0	729.6	Q7RZX5	Flavoprotein oxygenase
451	CGD-NeC-020217|Q7RZZ8|Neurospora	367110.Q7RZZ8	100.0	619.8	Q7RZZ8	Velvet domain-containing protein
452	CGD-NeC-020218|Q7S000|Neurospora	367110.Q7S000	100.0	902.9	Q7S000	Uncharacterized protein
453	CGD-NeC-020219|Q7S061|Neurospora	367110.Q7S061	100.0	845.5	Q7S061	NAD binding Rossmann fold oxidoreductase
454	CGD-NeC-020220|Q7S062|Neurospora	367110.Q7S062	100.0	977.2	gh18-4	Chitinase 1; Belongs to the glycosyl hydrolase 18 family. 
455	CGD-NeC-020221|Q7S083|Neurospora	367110.Q7S083	100.0	305.1	atg12	Ubiquitin-like protein atg12; Ubiquitin-like protein involved in cytoplasm to vacuole transport (Cvt), autophagy vesicles formation, mitophagy, and nucleophagy. Conjugation with apg-4/atg5 through a ubiquitin-like conjugating system involving also apg-5/atg7 as an E1-like activating enzyme and atg10 as an E2-like conjugating enzyme, is essential for its function. The atg12-apg-4/atg5 conjugate functions as an E3-like enzyme which is required for lipidation of apg-6/atg8 and apg-6/atg8 association to the vesicle membranes (By similarity).
456	CGD-NeC-020222|Q7S0B1|Neurospora	367110.Q7S0B1	100.0	1003.8	Q7S0B1	HET domain-containing protein
457	CGD-NeC-020223|Q7S0B7|Neurospora	367110.Q7S0B7	100.0	1384.0	gfa1	Glucosamine-fructose-6-phosphate aminotransferase
458	CGD-NeC-020224|Q7S0D0|Neurospora	367110.Q7S0D0	100.0	1127.9	Q7S0D0	Uncharacterized protein
459	CGD-NeC-020225|Q7S0E0|Neurospora	367110.Q7S0E0	100.0	601.3	Q7S0E0	Uncharacterized protein
460	CGD-NeC-020226|Q7S0E4|Neurospora	367110.Q7S0E4	100.0	2134.8	Q7S0E4	Elongation factor 3
461	CGD-NeC-020227|Q7S0E7|Neurospora	367110.Q7S0E7	100.0	674.5	Q7S0E7	Monooxygenase
462	CGD-NeC-020228|Q7S0G5|Neurospora	367110.Q7S0G5	100.0	162.5	Q7S0G5	Uncharacterized protein
463	CGD-NeC-020229|Q7S0H1|Neurospora	367110.Q7S0H1	100.0	593.2	Q7S0H1	NmrA domain-containing protein
464	CGD-NeC-020230|Q7S0I6|Neurospora	367110.Q7S0I6	100.0	786.2	Q7S0I6	Methionine synthase
465	CGD-NeC-020231|Q7S0J4|Neurospora	367110.Q7S0J4	100.0	623.6	Q7S0J4	Uncharacterized protein
466	CGD-NeC-020232|Q7S0K4|Neurospora	367110.Q7S0K4	100.0	350.9	Q7S0K4	2Fe-2S iron-sulfur cluster binding domain-containing protein
467	CGD-NeC-020233|Q7S0L0|Neurospora	367110.Q7S0L0	100.0	541.6	Q7S0L0	Rhamnogalacturonan acetylesterase
468	CGD-NeC-020234|Q7S0L5|Neurospora	367110.Q7S0L5	100.0	888.6	Q7S0L5	C2H2-type domain-containing protein
469	CGD-NeC-020235|Q7S0P6|Neurospora	367110.Q7S0P6	100.0	1418.7	guf1	Translation factor guf1, mitochondrial; Promotes mitochondrial protein synthesis. May act as a fidelity factor of the translation reaction, by catalyzing a one-codon backward translocation of tRNAs on improperly translocated ribosomes. Binds to mitochondrial ribosomes in a GTP-dependent manner. 
470	CGD-NeC-020236|Q7S0R4|Neurospora	367110.Q7S0R4	100.0	704.5	mig-6	Zinc-containing alcohol dehydrogenase
471	CGD-NeC-020237|Q7S0S3|Neurospora	367110.Q7S0S3	100.0	1092.4	Q7S0S3	Bulb-type lectin domain-containing protein
472	CGD-NeC-020238|Q7S0S7|Neurospora	367110.Q7S0S7	100.0	370.5	Q7S0S7	Hsp20-like protein; Belongs to the small heat shock protein (HSP20) family. 
473	CGD-NeC-020239|Q7S0S9|Neurospora	367110.Q7S0S9	100.0	698.7	Q7S0S9	Uncharacterized protein
474	CGD-NeC-020240|Q7S0T1|Neurospora	367110.Q7S0T1	100.0	677.6	Q7S0T1	Cellulose-binding GDSL lipase/acylhydrolase
475	CGD-NeC-020241|Q7S0T8|Neurospora	367110.Q7S0T8	100.0	5150.1	pks-5	Polyketide synthase 5
476	CGD-NeC-020242|Q7S0V8|Neurospora	367110.Q7S0V8	100.0	926.0	Q7S0V8	Endonuclease/exonuclease/phosphatase
477	CGD-NeC-020243|Q7S0Z2|Neurospora	367110.Q7S0Z2	100.0	923.3	Q7S0Z2	Uncharacterized protein
478	CGD-NeC-020244|Q7S117|Neurospora	367110.Q7S117	100.0	1112.8	Q7S117	Zn(2)-C6 fungal-type domain-containing protein
479	CGD-NeC-020245|Q7S118|Neurospora	367110.Q7S118	100.0	563.5	Q7S118	Uncharacterized protein
480	CGD-NeC-020246|Q7S146|Neurospora	367110.Q7S146	100.0	1749.9	Q7S146	HET domain-containing protein
481	CGD-NeC-020247|Q7S156|Neurospora	367110.Q7S156	100.0	208.4	Q7S156	60S ribosomal protein L33
482	CGD-NeC-020248|Q7S171|Neurospora	367110.Q7S171	100.0	404.8	Q7S171	Uncharacterized protein
483	CGD-NeC-020249|Q7S186|Neurospora	367110.Q7S186	100.0	644.8	Q7S186	Uncharacterized protein
484	CGD-NeC-020250|Q7S187|Neurospora	367110.Q7S187	100.0	694.5	Q7S187	Alpha-N-arabinofuranosidase
